accuracy,macro_f1,macro_precision,macro_recall,f1_class_0,f1_class_1,fit_time_sec,fold,attribute,subset,model,seed,n_features,f1_class_2
0.9634146341463414,0.9633655994043187,0.9659090909090908,0.9634146341463414,0.9647058823529412,0.9620253164556962,1.13041353225708,1,time_of_day,all_combined,MLP,123,6216,
0.7439024390243902,0.42657342657342656,0.5,0.3719512195121951,0.8531468531468531,0.0,0.2262709140777588,1,weather,hog_only,LogisticRegression,42,6084,
0.7439024390243902,0.42657342657342656,0.5,0.3719512195121951,0.8531468531468531,0.0,0.2337658405303955,1,weather,hog_only,LogisticRegression,7,6084,
0.7439024390243902,0.42657342657342656,0.5,0.3719512195121951,0.8531468531468531,0.0,0.24451923370361328,1,weather,hog_only,LogisticRegression,123,6084,
0.7560975609756098,0.4305555555555556,0.5,0.3780487804878049,0.8611111111111112,0.0,0.3024916648864746,1,weather,hog_only,SVM_RBF,42,6084,
0.7560975609756098,0.4305555555555556,0.5,0.3780487804878049,0.8611111111111112,0.0,0.32599759101867676,1,weather,hog_only,SVM_RBF,7,6084,
0.7560975609756098,0.4305555555555556,0.5,0.3780487804878049,0.8611111111111112,0.0,0.31281304359436035,1,weather,hog_only,SVM_RBF,123,6084,
0.9878048780487805,0.49693251533742333,0.5,0.49390243902439024,0.9938650306748467,0.0,0.6315639019012451,1,weather,hog_only,RandomForest,42,6084,
0.9512195121951219,0.4875,0.5,0.47560975609756095,0.975,0.0,0.5862090587615967,1,weather,hog_only,RandomForest,7,6084,
0.9634146341463414,0.4906832298136646,0.5,0.4817073170731707,0.9813664596273292,0.0,0.5947716236114502,1,weather,hog_only,RandomForest,123,6084,
0.8902439024390244,0.47096774193548385,0.5,0.4451219512195122,0.9419354838709677,0.0,6.842557191848755,1,weather,hog_only,XGBoost,42,6084,
0.8902439024390244,0.47096774193548385,0.5,0.4451219512195122,0.9419354838709677,0.0,6.816685914993286,1,weather,hog_only,XGBoost,7,6084,
0.8902439024390244,0.47096774193548385,0.5,0.4451219512195122,0.9419354838709677,0.0,6.809710741043091,1,weather,hog_only,XGBoost,123,6084,
0.5609756097560976,0.359375,0.5,0.2804878048780488,0.71875,0.0,1.2095203399658203,1,weather,hog_only,MLP,42,6084,
0.6829268292682927,0.4057971014492754,0.5,0.34146341463414637,0.8115942028985508,0.0,1.291952133178711,1,weather,hog_only,MLP,7,6084,
0.7926829268292683,0.4421768707482993,0.5,0.39634146341463417,0.8843537414965986,0.0,1.204150676727295,1,weather,hog_only,MLP,123,6084,
0.5121951219512195,0.3387096774193548,0.5,0.25609756097560976,0.6774193548387096,0.0,0.017574310302734375,1,weather,color_only,LogisticRegression,42,96,
0.5121951219512195,0.3387096774193548,0.5,0.25609756097560976,0.6774193548387096,0.0,0.016515016555786133,1,weather,color_only,LogisticRegression,7,96,
0.5121951219512195,0.3387096774193548,0.5,0.25609756097560976,0.6774193548387096,0.0,0.017661571502685547,1,weather,color_only,LogisticRegression,123,96,
0.8902439024390244,0.47096774193548385,0.5,0.4451219512195122,0.9419354838709677,0.0,0.012737274169921875,1,weather,color_only,SVM_RBF,42,96,
0.8902439024390244,0.47096774193548385,0.5,0.4451219512195122,0.9419354838709677,0.0,0.013525724411010742,1,weather,color_only,SVM_RBF,7,96,
0.8902439024390244,0.47096774193548385,0.5,0.4451219512195122,0.9419354838709677,0.0,0.013209342956542969,1,weather,color_only,SVM_RBF,123,96,
0.8780487804878049,0.4675324675324675,0.5,0.43902439024390244,0.935064935064935,0.0,0.44170260429382324,1,weather,color_only,RandomForest,42,96,
0.8902439024390244,0.47096774193548385,0.5,0.4451219512195122,0.9419354838709677,0.0,0.40050482749938965,1,weather,color_only,RandomForest,7,96,
0.975609756097561,0.49382716049382713,0.5,0.4878048780487805,0.9876543209876543,0.0,0.3931701183319092,1,weather,color_only,RandomForest,123,96,
0.7560975609756098,0.4305555555555556,0.5,0.3780487804878049,0.8611111111111112,0.0,0.10861921310424805,1,weather,color_only,XGBoost,42,96,
0.7560975609756098,0.4305555555555556,0.5,0.3780487804878049,0.8611111111111112,0.0,0.1312270164489746,1,weather,color_only,XGBoost,7,96,
0.7560975609756098,0.4305555555555556,0.5,0.3780487804878049,0.8611111111111112,0.0,0.1362016201019287,1,weather,color_only,XGBoost,123,96,
0.6219512195121951,0.38345864661654133,0.5,0.31097560975609756,0.7669172932330827,0.0,0.06662893295288086,1,weather,color_only,MLP,42,96,
0.7317073170731707,0.4225352112676056,0.5,0.36585365853658536,0.8450704225352113,0.0,0.04556155204772949,1,weather,color_only,MLP,7,96,
0.5365853658536586,0.3492063492063492,0.5,0.2682926829268293,0.6984126984126984,0.0,0.039559125900268555,1,weather,color_only,MLP,123,96,
0.17073170731707318,0.14583333333333334,0.5,0.08536585365853659,0.2916666666666667,0.0,0.016536951065063477,1,weather,lbp_only,LogisticRegression,42,26,
0.36585365853658536,0.26785714285714285,0.5,0.18292682926829268,0.5357142857142857,0.0,0.016530990600585938,1,weather,lbp_only,LogisticRegression,7,26,
0.17073170731707318,0.14583333333333334,0.5,0.08536585365853659,0.2916666666666667,0.0,0.015023231506347656,1,weather,lbp_only,LogisticRegression,123,26,
0.024390243902439025,0.023809523809523808,0.5,0.012195121951219513,0.047619047619047616,0.0,0.013026714324951172,1,weather,lbp_only,SVM_RBF,42,26,
0.024390243902439025,0.023809523809523808,0.5,0.012195121951219513,0.047619047619047616,0.0,0.014033794403076172,1,weather,lbp_only,SVM_RBF,7,26,
0.024390243902439025,0.023809523809523808,0.5,0.012195121951219513,0.047619047619047616,0.0,0.01352238655090332,1,weather,lbp_only,SVM_RBF,123,26,
0.12195121951219512,0.10869565217391304,0.5,0.06097560975609756,0.21739130434782608,0.0,0.42209649085998535,1,weather,lbp_only,RandomForest,42,26,
0.14634146341463414,0.1276595744680851,0.5,0.07317073170731707,0.2553191489361702,0.0,0.4387500286102295,1,weather,lbp_only,RandomForest,7,26,
0.12195121951219512,0.10869565217391304,0.5,0.06097560975609756,0.21739130434782608,0.0,0.3829958438873291,1,weather,lbp_only,RandomForest,123,26,
0.0,0.0,0.0,0.0,0.0,0.0,0.060065507888793945,1,weather,lbp_only,XGBoost,42,26,
0.0,0.0,0.0,0.0,0.0,0.0,0.07510924339294434,1,weather,lbp_only,XGBoost,7,26,
0.0,0.0,0.0,0.0,0.0,0.0,0.07760310173034668,1,weather,lbp_only,XGBoost,123,26,
0.8658536585365854,0.46405228758169936,0.5,0.4329268292682927,0.9281045751633987,0.0,0.052697181701660156,1,weather,lbp_only,MLP,42,26,
0.6829268292682927,0.4057971014492754,0.5,0.34146341463414637,0.8115942028985508,0.0,0.0576169490814209,1,weather,lbp_only,MLP,7,26,
0.8658536585365854,0.46405228758169936,0.5,0.4329268292682927,0.9281045751633987,0.0,0.03553652763366699,1,weather,lbp_only,MLP,123,26,
1.0,1.0,1.0,1.0,1.0,0.0,0.015511274337768555,1,weather,photo_only,LogisticRegression,42,10,
1.0,1.0,1.0,1.0,1.0,0.0,0.015528202056884766,1,weather,photo_only,LogisticRegression,7,10,
1.0,1.0,1.0,1.0,1.0,0.0,0.014518499374389648,1,weather,photo_only,LogisticRegression,123,10,
1.0,1.0,1.0,1.0,1.0,0.0,0.01280832290649414,1,weather,photo_only,SVM_RBF,42,10,
1.0,1.0,1.0,1.0,1.0,0.0,0.013507366180419922,1,weather,photo_only,SVM_RBF,7,10,
1.0,1.0,1.0,1.0,1.0,0.0,0.012986898422241211,1,weather,photo_only,SVM_RBF,123,10,
1.0,1.0,1.0,1.0,1.0,0.0,0.3983137607574463,1,weather,photo_only,RandomForest,42,10,
1.0,1.0,1.0,1.0,1.0,0.0,0.4156653881072998,1,weather,photo_only,RandomForest,7,10,
1.0,1.0,1.0,1.0,1.0,0.0,0.40470314025878906,1,weather,photo_only,RandomForest,123,10,
1.0,1.0,1.0,1.0,1.0,0.0,0.06404471397399902,1,weather,photo_only,XGBoost,42,10,
1.0,1.0,1.0,1.0,1.0,0.0,0.06509566307067871,1,weather,photo_only,XGBoost,7,10,
1.0,1.0,1.0,1.0,1.0,0.0,0.06459164619445801,1,weather,photo_only,XGBoost,123,10,
0.9878048780487805,0.49693251533742333,0.5,0.49390243902439024,0.9938650306748467,0.0,0.0485684871673584,1,weather,photo_only,MLP,42,10,
0.5487804878048781,0.3543307086614173,0.5,0.27439024390243905,0.7086614173228346,0.0,0.036055803298950195,1,weather,photo_only,MLP,7,10,
1.0,1.0,1.0,1.0,1.0,0.0,0.044124603271484375,1,weather,photo_only,MLP,123,10,
0.5975609756097561,0.37404580152671757,0.5,0.29878048780487804,0.7480916030534351,0.0,0.2461681365966797,1,weather,all_combined,LogisticRegression,42,6216,
0.5975609756097561,0.37404580152671757,0.5,0.29878048780487804,0.7480916030534351,0.0,0.23628830909729004,1,weather,all_combined,LogisticRegression,7,6216,
0.5975609756097561,0.37404580152671757,0.5,0.29878048780487804,0.7480916030534351,0.0,0.25720882415771484,1,weather,all_combined,LogisticRegression,123,6216,
0.926829268292683,0.4810126582278481,0.5,0.4634146341463415,0.9620253164556962,0.0,0.3135366439819336,1,weather,all_combined,SVM_RBF,42,6216,
0.926829268292683,0.4810126582278481,0.5,0.4634146341463415,0.9620253164556962,0.0,0.31505727767944336,1,weather,all_combined,SVM_RBF,7,6216,
0.926829268292683,0.4810126582278481,0.5,0.4634146341463415,0.9620253164556962,0.0,0.3236701488494873,1,weather,all_combined,SVM_RBF,123,6216,
0.6707317073170732,0.40145985401459855,0.5,0.3353658536585366,0.8029197080291971,0.0,0.6221969127655029,1,weather,all_combined,RandomForest,42,6216,
0.6951219512195121,0.41007194244604317,0.5,0.3475609756097561,0.8201438848920863,0.0,0.5880060195922852,1,weather,all_combined,RandomForest,7,6216,
0.7073170731707317,0.4142857142857143,0.5,0.35365853658536583,0.8285714285714286,0.0,0.6250848770141602,1,weather,all_combined,RandomForest,123,6216,
0.6463414634146342,0.3925925925925926,0.5,0.3231707317073171,0.7851851851851852,0.0,6.183370351791382,1,weather,all_combined,XGBoost,42,6216,
0.6463414634146342,0.3925925925925926,0.5,0.3231707317073171,0.7851851851851852,0.0,6.181161403656006,1,weather,all_combined,XGBoost,7,6216,
0.6463414634146342,0.3925925925925926,0.5,0.3231707317073171,0.7851851851851852,0.0,6.310281276702881,1,weather,all_combined,XGBoost,123,6216,
0.5121951219512195,0.3387096774193548,0.5,0.25609756097560976,0.6774193548387096,0.0,1.160094976425171,1,weather,all_combined,MLP,42,6216,
0.5609756097560976,0.359375,0.5,0.2804878048780488,0.71875,0.0,1.7703828811645508,1,weather,all_combined,MLP,7,6216,
0.524390243902439,0.344,0.5,0.2621951219512195,0.688,0.0,1.2489824295043945,1,weather,all_combined,MLP,123,6216,
0.17073170731707318,0.1661502582042312,0.29211918685602895,0.3226495726495726,0.08695652173913043,0.3448275862068966,0.523949384689331,1,vehicle_density,hog_only,LogisticRegression,42,6084,0.06666666666666667
0.25609756097560976,0.25440251572327044,0.40169934640522875,0.4848290598290599,0.25,0.4,0.3964214324951172,1,vehicle_density,hog_only,LogisticRegression,7,6084,0.11320754716981132
0.25609756097560976,0.25440251572327044,0.40169934640522875,0.4848290598290599,0.25,0.4,0.384929895401001,1,vehicle_density,hog_only,LogisticRegression,123,6084,0.11320754716981132
0.1951219512195122,0.18329678362573099,0.27129540340726455,0.44166666666666665,0.0,0.45614035087719296,0.3608880043029785,1,vehicle_density,hog_only,SVM_RBF,42,6084,0.09375
0.1951219512195122,0.18329678362573099,0.27129540340726455,0.44166666666666665,0.0,0.45614035087719296,0.3710966110229492,1,vehicle_density,hog_only,SVM_RBF,7,6084,0.09375
0.1951219512195122,0.18329678362573099,0.27129540340726455,0.44166666666666665,0.0,0.45614035087719296,0.3603365421295166,1,vehicle_density,hog_only,SVM_RBF,123,6084,0.09375
0.2073170731707317,0.21092708461129517,0.38319088319088324,0.3482905982905982,0.17543859649122806,0.38461538461538464,0.7214007377624512,1,vehicle_density,hog_only,RandomForest,42,6084,0.07272727272727272
0.21951219512195122,0.2144739907070261,0.3394024276377217,0.3561965811965812,0.11320754716981132,0.45614035087719296,0.736579179763794,1,vehicle_density,hog_only,RandomForest,7,6084,0.07407407407407407
0.2073170731707317,0.19928283721387172,0.3142101284958428,0.2450854700854701,0.1111111111111111,0.4482758620689655,0.7346549034118652,1,vehicle_density,hog_only,RandomForest,123,6084,0.038461538461538464
0.3048780487804878,0.2769093651446593,0.39461265302308196,0.4173076923076923,0.47058823529411764,0.2692307692307692,33.00615668296814,1,vehicle_density,hog_only,XGBoost,42,6084,0.09090909090909091
0.1951219512195122,0.1954105889716519,0.4108225108225108,0.2382478632478632,0.3389830508474576,0.2127659574468085,33.95402717590332,1,vehicle_density,hog_only,XGBoost,7,6084,0.034482758620689655
0.1951219512195122,0.1954105889716519,0.4108225108225108,0.2382478632478632,0.3389830508474576,0.2127659574468085,34.17314171791077,1,vehicle_density,hog_only,XGBoost,123,6084,0.034482758620689655
0.3048780487804878,0.3003801020513905,0.5705627705627705,0.5200854700854701,0.5423728813559322,0.2553191489361702,1.6068451404571533,1,vehicle_density,hog_only,MLP,42,6084,0.10344827586206896
0.17073170731707318,0.17696293834545748,0.3431096681096681,0.4252136752136752,0.037037037037037035,0.39215686274509803,1.4724159240722656,1,vehicle_density,hog_only,MLP,7,6084,0.1016949152542373
0.35365853658536583,0.3328165374677003,0.30851063829787234,0.5542735042735042,0.46511627906976744,0.2,0.9295294284820557,1,vehicle_density,hog_only,MLP,123,6084,0.3333333333333333
0.3780487804878049,0.270594653573377,0.27073365231259966,0.3611111111111111,0.0,0.7692307692307693,0.0373227596282959,1,vehicle_density,color_only,LogisticRegression,42,96,0.0425531914893617
0.3780487804878049,0.270594653573377,0.27073365231259966,0.3611111111111111,0.0,0.7692307692307693,0.0360255241394043,1,vehicle_density,color_only,LogisticRegression,7,96,0.0425531914893617
0.3780487804878049,0.270594653573377,0.27073365231259966,0.3611111111111111,0.0,0.7692307692307693,0.034717559814453125,1,vehicle_density,color_only,LogisticRegression,123,96,0.0425531914893617
0.07317073170731707,0.07680311890838207,0.27579908675799086,0.25555555555555554,0.0,0.17777777777777778,0.014510631561279297,1,vehicle_density,color_only,SVM_RBF,42,96,0.05263157894736842
0.07317073170731707,0.07680311890838207,0.27579908675799086,0.25555555555555554,0.0,0.17777777777777778,0.014527320861816406,1,vehicle_density,color_only,SVM_RBF,7,96,0.05263157894736842
0.07317073170731707,0.07680311890838207,0.27579908675799086,0.25555555555555554,0.0,0.17777777777777778,0.014520883560180664,1,vehicle_density,color_only,SVM_RBF,123,96,0.05263157894736842
0.5609756097560976,0.33352501437607823,0.5138888888888888,0.39166666666666666,0.7027027027027027,0.2978723404255319,0.4301896095275879,1,vehicle_density,color_only,RandomForest,42,96,0.0
0.5365853658536586,0.3172595520421608,0.5117370892018779,0.3747863247863248,0.6909090909090909,0.2608695652173913,0.41641879081726074,1,vehicle_density,color_only,RandomForest,7,96,0.0
0.5609756097560976,0.40665349143610013,0.5830985915492958,0.4944444444444444,0.7090909090909091,0.2608695652173913,0.4290339946746826,1,vehicle_density,color_only,RandomForest,123,96,0.25
0.24390243902439024,0.2300556586270872,0.4444444444444444,0.1692307692307692,0.36363636363636365,0.32653061224489793,0.6194295883178711,1,vehicle_density,color_only,XGBoost,42,96,0.0
0.4268292682926829,0.308843537414966,0.4727668845315904,0.29743589743589743,0.6,0.32653061224489793,0.619373083114624,1,vehicle_density,color_only,XGBoost,7,96,0.0
0.4268292682926829,0.308843537414966,0.4727668845315904,0.29743589743589743,0.6,0.32653061224489793,0.6208794116973877,1,vehicle_density,color_only,XGBoost,123,96,0.0
0.2073170731707317,0.1645021645021645,0.1841880341880342,0.24444444444444446,0.0,0.45714285714285713,0.06705522537231445,1,vehicle_density,color_only,MLP,42,96,0.03636363636363636
0.3780487804878049,0.2709030100334448,0.27090983272133823,0.3611111111111111,0.0,0.7692307692307693,0.08961939811706543,1,vehicle_density,color_only,MLP,7,96,0.043478260869565216
0.3902439024390244,0.2633744855967078,0.2601626016260163,0.26666666666666666,0.0,0.7901234567901234,0.0370335578918457,1,vehicle_density,color_only,MLP,123,96,0.0
0.2804878048780488,0.193689041881813,0.19629907476869216,0.19294871794871793,0.17142857142857143,0.40963855421686746,0.0163419246673584,1,vehicle_density,lbp_only,LogisticRegression,42,26,0.0
0.2804878048780488,0.193689041881813,0.19629907476869216,0.19294871794871793,0.17142857142857143,0.40963855421686746,0.015987396240234375,1,vehicle_density,lbp_only,LogisticRegression,7,26,0.0
0.2804878048780488,0.193689041881813,0.19629907476869216,0.19294871794871793,0.17142857142857143,0.40963855421686746,0.016017675399780273,1,vehicle_density,lbp_only,LogisticRegression,123,26,0.0
0.13414634146341464,0.1405895691609977,0.33796296296296297,0.09230769230769231,0.09523809523809523,0.32653061224489793,0.014513254165649414,1,vehicle_density,lbp_only,SVM_RBF,42,26,0.0
0.17073170731707318,0.17704918032786887,0.393939393939394,0.1175213675213675,0.13114754098360656,0.4,0.015011072158813477,1,vehicle_density,lbp_only,SVM_RBF,7,26,0.0
0.13414634146341464,0.1405895691609977,0.33796296296296297,0.09230769230769231,0.09523809523809523,0.32653061224489793,0.014278173446655273,1,vehicle_density,lbp_only,SVM_RBF,123,26,0.0
0.13414634146341464,0.14469135802469135,0.3444444444444445,0.0920940170940171,0.07407407407407407,0.36,0.42220401763916016,1,vehicle_density,lbp_only,RandomForest,42,26,0.0
0.13414634146341464,0.14424242424242426,0.3416666666666666,0.0920940170940171,0.07272727272727272,0.36,0.45817017555236816,1,vehicle_density,lbp_only,RandomForest,7,26,0.0
0.10975609756097561,0.12353320438426822,0.375,0.07542735042735042,0.07272727272727272,0.2978723404255319,0.47950315475463867,1,vehicle_density,lbp_only,RandomForest,123,26,0.0
0.15853658536585366,0.16192380786763882,0.30873533246414603,0.3143162393162393,0.08163265306122448,0.33962264150943394,0.29912257194519043,1,vehicle_density,lbp_only,XGBoost,42,26,0.06451612903225806
0.15853658536585366,0.16192380786763882,0.30873533246414603,0.3143162393162393,0.08163265306122448,0.33962264150943394,0.35280847549438477,1,vehicle_density,lbp_only,XGBoost,7,26,0.06451612903225806
0.14634146341463414,0.1483183656907681,0.2754019991308127,0.30576923076923074,0.04081632653061224,0.33962264150943394,0.3129284381866455,1,vehicle_density,lbp_only,XGBoost,123,26,0.06451612903225806
0.25609756097560976,0.2368180988870644,0.3657407407407407,0.17606837606837608,0.15873015873015872,0.5517241379310345,0.05709385871887207,1,vehicle_density,lbp_only,MLP,42,26,0.0
0.2073170731707317,0.19984917043740572,0.37452107279693486,0.14294871794871797,0.17647058823529413,0.4230769230769231,0.05056929588317871,1,vehicle_density,lbp_only,MLP,7,26,0.0
0.18292682926829268,0.17973856209150327,0.3605015673981191,0.12606837606837606,0.14705882352941177,0.39215686274509803,0.034729719161987305,1,vehicle_density,lbp_only,MLP,123,26,0.0
0.3780487804878049,0.25833333333333336,0.25833333333333336,0.25833333333333336,0.0,0.775,0.019331693649291992,1,vehicle_density,photo_only,LogisticRegression,42,10,0.0
0.3780487804878049,0.25833333333333336,0.25833333333333336,0.25833333333333336,0.0,0.775,0.01799917221069336,1,vehicle_density,photo_only,LogisticRegression,7,10,0.0
0.3780487804878049,0.25833333333333336,0.25833333333333336,0.25833333333333336,0.0,0.775,0.0172576904296875,1,vehicle_density,photo_only,LogisticRegression,123,10,0.0
0.34146341463414637,0.27460317460317457,0.3349206349206349,0.23440170940170937,0.16666666666666666,0.6571428571428571,0.013518095016479492,1,vehicle_density,photo_only,SVM_RBF,42,10,0.0
0.34146341463414637,0.27460317460317457,0.3349206349206349,0.23440170940170937,0.16666666666666666,0.6571428571428571,0.014208316802978516,1,vehicle_density,photo_only,SVM_RBF,7,10,0.0
0.34146341463414637,0.27460317460317457,0.3349206349206349,0.23440170940170937,0.16666666666666666,0.6571428571428571,0.014344930648803711,1,vehicle_density,photo_only,SVM_RBF,123,10,0.0
0.13414634146341464,0.12886859462201927,0.39215686274509803,0.09294871794871795,0.1643835616438356,0.2222222222222222,0.4242410659790039,1,vehicle_density,photo_only,RandomForest,42,10,0.0
0.12195121951219512,0.11876006441223834,0.3282828282828283,0.0844017094017094,0.1388888888888889,0.21739130434782608,0.448652982711792,1,vehicle_density,photo_only,RandomForest,7,10,0.0
0.13414634146341464,0.12886859462201927,0.39215686274509803,0.09294871794871795,0.1643835616438356,0.2222222222222222,0.49475932121276855,1,vehicle_density,photo_only,RandomForest,123,10,0.0
0.23170731707317074,0.22097902097902097,0.3752136752136752,0.1594017094017094,0.15384615384615385,0.509090909090909,0.24935054779052734,1,vehicle_density,photo_only,XGBoost,42,10,0.0
0.23170731707317074,0.22097902097902097,0.3752136752136752,0.1594017094017094,0.15384615384615385,0.509090909090909,0.27057337760925293,1,vehicle_density,photo_only,XGBoost,7,10,0.0
0.23170731707317074,0.22097902097902097,0.3752136752136752,0.1594017094017094,0.15384615384615385,0.509090909090909,0.28089213371276855,1,vehicle_density,photo_only,XGBoost,123,10,0.0
0.3048780487804878,0.19234902213625618,0.1851851851851852,0.2094017094017094,0.15151515151515152,0.425531914893617,0.05108284950256348,1,vehicle_density,photo_only,MLP,42,10,0.0
0.18292682926829268,0.17816577489908947,0.32967032967032966,0.12585470085470085,0.11940298507462686,0.41509433962264153,0.04355907440185547,1,vehicle_density,photo_only,MLP,7,10,0.0
0.35365853658536583,0.2607655502392344,0.32592592592592595,0.24188034188034188,0.045454545454545456,0.7368421052631579,0.0390315055847168,1,vehicle_density,photo_only,MLP,123,10,0.0
0.2073170731707317,0.1986235233692861,0.2872107129525942,0.3478632478632478,0.10909090909090909,0.4067796610169492,0.5470733642578125,1,vehicle_density,all_combined,LogisticRegression,42,6216,0.08
0.2073170731707317,0.1986235233692861,0.2872107129525942,0.3478632478632478,0.10909090909090909,0.4067796610169492,0.5457804203033447,1,vehicle_density,all_combined,LogisticRegression,7,6216,0.08
0.2073170731707317,0.1986235233692861,0.2872107129525942,0.3478632478632478,0.10909090909090909,0.4067796610169492,0.5515990257263184,1,vehicle_density,all_combined,LogisticRegression,123,6216,0.08
0.25609756097560976,0.22897937599153886,0.3026634382566586,0.48333333333333334,0.0,0.5901639344262295,0.38434672355651855,1,vehicle_density,all_combined,SVM_RBF,42,6216,0.0967741935483871
0.25609756097560976,0.22897937599153886,0.3026634382566586,0.48333333333333334,0.0,0.5901639344262295,0.37003421783447266,1,vehicle_density,all_combined,SVM_RBF,7,6216,0.0967741935483871
0.25609756097560976,0.22897937599153886,0.3026634382566586,0.48333333333333334,0.0,0.5901639344262295,0.37198352813720703,1,vehicle_density,all_combined,SVM_RBF,123,6216,0.0967741935483871
0.14634146341463414,0.137750280420056,0.3337789661319073,0.307051282051282,0.1917808219178082,0.13636363636363635,0.7202911376953125,1,vehicle_density,all_combined,RandomForest,42,6216,0.0851063829787234
0.13414634146341464,0.12974551522736755,0.3070607553366174,0.09294871794871795,0.17647058823529413,0.2127659574468085,0.7561328411102295,1,vehicle_density,all_combined,RandomForest,7,6216,0.0
0.17073170731707318,0.16371259767486182,0.2924976258309591,0.11773504273504272,0.15151515151515152,0.33962264150943394,0.737755298614502,1,vehicle_density,all_combined,RandomForest,123,6216,0.0
0.3170731707317073,0.2740499184748526,0.3316636612569291,0.3228632478632478,0.47761194029850745,0.2857142857142857,33.218645095825195,1,vehicle_density,all_combined,XGBoost,42,6216,0.058823529411764705
0.3170731707317073,0.2740499184748526,0.3316636612569291,0.3228632478632478,0.47761194029850745,0.2857142857142857,32.96400785446167,1,vehicle_density,all_combined,XGBoost,7,6216,0.058823529411764705
0.2804878048780488,0.2568542568542569,0.42699946323134724,0.29786324786324786,0.48484848484848486,0.24489795918367346,33.782368421554565,1,vehicle_density,all_combined,XGBoost,123,6216,0.04081632653061224
0.0975609756097561,0.09971509971509972,0.3466666666666667,0.375,0.0,0.2222222222222222,1.5066471099853516,1,vehicle_density,all_combined,MLP,42,6216,0.07692307692307693
0.23170731707317074,0.23136807777655177,0.3598692810457516,0.46880341880341875,0.37037037037037035,0.21052631578947367,1.2277019023895264,1,vehicle_density,all_combined,MLP,7,6216,0.11320754716981132
0.17073170731707318,0.1729622851854189,0.3421363582653905,0.4254273504273504,0.08695652173913043,0.33962264150943394,1.1754670143127441,1,vehicle_density,all_combined,MLP,123,6216,0.09230769230769231
0.43902439024390244,0.410625,0.5199579831932774,0.511875,0.28125,0.54,0.2422642707824707,1,vru_present,hog_only,LogisticRegression,42,6084,
0.43902439024390244,0.4267477203647416,0.4935483870967742,0.495,0.34285714285714286,0.5106382978723404,0.24263954162597656,1,vru_present,hog_only,LogisticRegression,7,6084,
0.43902439024390244,0.410625,0.5199579831932774,0.511875,0.28125,0.54,0.2638363838195801,1,vru_present,hog_only,LogisticRegression,123,6084,
0.4268292682926829,0.34489206187319393,0.7025316455696202,0.53,0.11320754716981132,0.5765765765765766,0.3386409282684326,1,vru_present,hog_only,SVM_RBF,42,6084,
0.4268292682926829,0.34489206187319393,0.7025316455696202,0.53,0.11320754716981132,0.5765765765765766,0.34006571769714355,1,vru_present,hog_only,SVM_RBF,7,6084,
0.4268292682926829,0.34489206187319393,0.7025316455696202,0.53,0.11320754716981132,0.5765765765765766,0.3385801315307617,1,vru_present,hog_only,SVM_RBF,123,6084,
0.3902439024390244,0.2807017543859649,0.1951219512195122,0.5,0.0,0.5614035087719298,0.6654706001281738,1,vru_present,hog_only,RandomForest,42,6084,
0.3902439024390244,0.2807017543859649,0.1951219512195122,0.5,0.0,0.5614035087719298,0.6879382133483887,1,vru_present,hog_only,RandomForest,7,6084,
0.3902439024390244,0.2807017543859649,0.1951219512195122,0.5,0.0,0.5614035087719298,0.6940774917602539,1,vru_present,hog_only,RandomForest,123,6084,
0.43902439024390244,0.4305555555555556,0.4871212121212122,0.489375,0.3611111111111111,0.5,11.18654179573059,1,vru_present,hog_only,XGBoost,42,6084,
0.43902439024390244,0.4305555555555556,0.4871212121212122,0.489375,0.3611111111111111,0.5,11.147100448608398,1,vru_present,hog_only,XGBoost,7,6084,
0.43902439024390244,0.4305555555555556,0.4871212121212122,0.489375,0.3611111111111111,0.5,11.187286615371704,1,vru_present,hog_only,XGBoost,123,6084,
0.4146341463414634,0.41428571428571426,0.43974358974358974,0.44125000000000003,0.4,0.42857142857142855,1.3067352771759033,1,vru_present,hog_only,MLP,42,6084,
0.4146341463414634,0.41428571428571426,0.43137254901960786,0.43,0.42857142857142855,0.4,1.1070551872253418,1,vru_present,hog_only,MLP,7,6084,
0.4268292682926829,0.4120518688024409,0.4153153153153153,0.411875,0.5052631578947369,0.3188405797101449,1.3642282485961914,1,vru_present,hog_only,MLP,123,6084,
0.3902439024390244,0.2807017543859649,0.1951219512195122,0.5,0.0,0.5614035087719298,0.016536712646484375,1,vru_present,color_only,LogisticRegression,42,96,
0.3902439024390244,0.2807017543859649,0.1951219512195122,0.5,0.0,0.5614035087719298,0.019535064697265625,1,vru_present,color_only,LogisticRegression,7,96,
0.3902439024390244,0.2807017543859649,0.1951219512195122,0.5,0.0,0.5614035087719298,0.020041227340698242,1,vru_present,color_only,LogisticRegression,123,96,
0.3902439024390244,0.2807017543859649,0.1951219512195122,0.5,0.0,0.5614035087719298,0.013523340225219727,1,vru_present,color_only,SVM_RBF,42,96,
0.3902439024390244,0.2807017543859649,0.1951219512195122,0.5,0.0,0.5614035087719298,0.014028549194335938,1,vru_present,color_only,SVM_RBF,7,96,
0.3902439024390244,0.2807017543859649,0.1951219512195122,0.5,0.0,0.5614035087719298,0.014013290405273438,1,vru_present,color_only,SVM_RBF,123,96,
0.3902439024390244,0.2807017543859649,0.1951219512195122,0.5,0.0,0.5614035087719298,0.4174942970275879,1,vru_present,color_only,RandomForest,42,96,
