accuracy,macro_f1,macro_precision,macro_recall,f1_class_0,f1_class_1,fold,attribute,model,version,seed,split,fit_time_sec,predict_time_test_sec,best_params,f1_class_2
1.0,1.0,1.0,1.0,1.0,1.0,1,weather,LogisticRegression,tuned,123,train,0.2571089267730713,0.0010018348693847656,"{""C"": 0.1}",
0.5975609756097561,0.37404580152671757,0.5,0.29878048780487804,0.7480916030534351,0.0,1,weather,LogisticRegression,tuned,123,test,0.2571089267730713,0.0010018348693847656,"{""C"": 0.1}",
1.0,1.0,1.0,1.0,1.0,1.0,1,weather,SVM_RBF,tuned,42,train,0.36707019805908203,0.037081241607666016,"{""C"": 1.0, ""gamma"": ""scale""}",
0.926829268292683,0.4810126582278481,0.5,0.4634146341463415,0.9620253164556962,0.0,1,weather,SVM_RBF,tuned,42,test,0.36707019805908203,0.037081241607666016,"{""C"": 1.0, ""gamma"": ""scale""}",
1.0,1.0,1.0,1.0,1.0,1.0,1,weather,SVM_RBF,tuned,7,train,0.36696958541870117,0.03753471374511719,"{""C"": 1.0, ""gamma"": ""scale""}",
0.926829268292683,0.4810126582278481,0.5,0.4634146341463415,0.9620253164556962,0.0,1,weather,SVM_RBF,tuned,7,test,0.36696958541870117,0.03753471374511719,"{""C"": 1.0, ""gamma"": ""scale""}",
1.0,1.0,1.0,1.0,1.0,1.0,1,weather,SVM_RBF,tuned,123,train,0.38944339752197266,0.040040016174316406,"{""C"": 1.0, ""gamma"": ""scale""}",
0.926829268292683,0.4810126582278481,0.5,0.4634146341463415,0.9620253164556962,0.0,1,weather,SVM_RBF,tuned,123,test,0.38944339752197266,0.040040016174316406,"{""C"": 1.0, ""gamma"": ""scale""}",
1.0,1.0,1.0,1.0,1.0,1.0,1,weather,RandomForest,tuned,42,train,0.8155043125152588,0.030028104782104492,"{""max_depth"": null, ""n_estimators"": 200}",
0.6829268292682927,0.4057971014492754,0.5,0.34146341463414637,0.8115942028985508,0.0,1,weather,RandomForest,tuned,42,test,0.8155043125152588,0.030028104782104492,"{""max_depth"": null, ""n_estimators"": 200}",
1.0,1.0,1.0,1.0,1.0,1.0,1,weather,RandomForest,tuned,7,train,1.0076768398284912,0.04155778884887695,"{""max_depth"": null, ""n_estimators"": 500}",
0.6829268292682927,0.4057971014492754,0.5,0.34146341463414637,0.8115942028985508,0.0,1,weather,RandomForest,tuned,7,test,1.0076768398284912,0.04155778884887695,"{""max_depth"": null, ""n_estimators"": 500}",
1.0,1.0,1.0,1.0,1.0,1.0,1,weather,RandomForest,tuned,123,train,0.8005771636962891,0.029593467712402344,"{""max_depth"": null, ""n_estimators"": 200}",
0.7195121951219512,0.41843971631205673,0.5,0.3597560975609756,0.8368794326241135,0.0,1,weather,RandomForest,tuned,123,test,0.8005771636962891,0.029593467712402344,"{""max_depth"": null, ""n_estimators"": 200}",
1.0,1.0,1.0,1.0,1.0,1.0,1,weather,XGBoost,tuned,42,train,12.137542009353638,0.0030062198638916016,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}",
0.6341463414634146,0.3880597014925373,0.5,0.3170731707317073,0.7761194029850746,0.0,1,weather,XGBoost,tuned,42,test,12.137542009353638,0.0030062198638916016,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}",
1.0,1.0,1.0,1.0,1.0,1.0,1,weather,XGBoost,tuned,7,train,12.223921060562134,0.002508401870727539,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}",
0.6341463414634146,0.3880597014925373,0.5,0.3170731707317073,0.7761194029850746,0.0,1,weather,XGBoost,tuned,7,test,12.223921060562134,0.002508401870727539,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}",
1.0,1.0,1.0,1.0,1.0,1.0,1,weather,XGBoost,tuned,123,train,12.122256994247437,0.002996683120727539,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}",
0.6341463414634146,0.3880597014925373,0.5,0.3170731707317073,0.7761194029850746,0.0,1,weather,XGBoost,tuned,123,test,12.122256994247437,0.002996683120727539,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}",
0.9906832298136646,0.9792539140519296,0.9651162790697674,0.9946808510638299,0.9946524064171123,0.963855421686747,1,weather,MLP,tuned,42,train,1.6154184341430664,0.0014998912811279297,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128]}",
0.5121951219512195,0.3387096774193548,0.5,0.25609756097560976,0.6774193548387096,0.0,1,weather,MLP,tuned,42,test,1.6154184341430664,0.0014998912811279297,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128]}",
0.9968944099378882,0.9929390610266868,0.9878048780487805,0.99822695035461,0.9982238010657194,0.9876543209876543,1,weather,MLP,tuned,7,train,2.251871347427368,0.0010006427764892578,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128]}",
0.5609756097560976,0.359375,0.5,0.2804878048780488,0.71875,0.0,1,weather,MLP,tuned,7,test,2.251871347427368,0.0010006427764892578,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128]}",
1.0,1.0,1.0,1.0,1.0,1.0,1,weather,MLP,tuned,123,train,1.6588659286499023,0.0009999275207519531,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128]}",
0.524390243902439,0.344,0.5,0.2621951219512195,0.688,0.0,1,weather,MLP,tuned,123,test,1.6588659286499023,0.0009999275207519531,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128]}",
1.0,1.0,1.0,1.0,1.0,1.0,1,vehicle_density,LogisticRegression,base,42,train,0.11411094665527344,0.0010013580322265625,{},1.0
0.1951219512195122,0.18715928238675786,0.2633528265107212,0.3395299145299145,0.10526315789473684,0.3728813559322034,1,vehicle_density,LogisticRegression,base,42,test,0.11411094665527344,0.0010013580322265625,{},0.08333333333333333
1.0,1.0,1.0,1.0,1.0,1.0,1,vehicle_density,LogisticRegression,base,7,train,0.11260724067687988,0.0005002021789550781,{},1.0
0.1951219512195122,0.18715928238675786,0.2633528265107212,0.3395299145299145,0.10526315789473684,0.3728813559322034,1,vehicle_density,LogisticRegression,base,7,test,0.11260724067687988,0.0005002021789550781,{},0.08333333333333333
1.0,1.0,1.0,1.0,1.0,1.0,1,vehicle_density,LogisticRegression,base,123,train,0.11262989044189453,0.000499725341796875,{},1.0
0.1951219512195122,0.18715928238675786,0.2633528265107212,0.3395299145299145,0.10526315789473684,0.3728813559322034,1,vehicle_density,LogisticRegression,base,123,test,0.11262989044189453,0.000499725341796875,{},0.08333333333333333
0.968944099378882,0.9663107597119618,0.9661277002797083,0.9667284547603696,0.9641025641025641,0.946236559139785,1,vehicle_density,SVM_RBF,base,42,train,0.08911347389221191,0.055562734603881836,{},0.9885931558935361
0.17073170731707318,0.16614255765199162,0.29654403567447046,0.425,0.0,0.41509433962264153,1,vehicle_density,SVM_RBF,base,42,test,0.08911347389221191,0.055562734603881836,{},0.08333333333333333
0.968944099378882,0.9663107597119618,0.9661277002797083,0.9667284547603696,0.9641025641025641,0.946236559139785,1,vehicle_density,SVM_RBF,base,7,train,0.08961367607116699,0.05457425117492676,{},0.9885931558935361
0.17073170731707318,0.16614255765199162,0.29654403567447046,0.425,0.0,0.41509433962264153,1,vehicle_density,SVM_RBF,base,7,test,0.08961367607116699,0.05457425117492676,{},0.08333333333333333
0.968944099378882,0.9663107597119618,0.9661277002797083,0.9667284547603696,0.9641025641025641,0.946236559139785,1,vehicle_density,SVM_RBF,base,123,train,0.09112191200256348,0.05253767967224121,{},0.9885931558935361
0.17073170731707318,0.16614255765199162,0.29654403567447046,0.425,0.0,0.41509433962264153,1,vehicle_density,SVM_RBF,base,123,test,0.09112191200256348,0.05253767967224121,{},0.08333333333333333
1.0,1.0,1.0,1.0,1.0,1.0,1,vehicle_density,RandomForest,base,42,train,0.08440685272216797,0.018526315689086914,{},1.0
0.17073170731707318,0.1570806705566361,0.23843700159489634,0.11730769230769232,0.09836065573770492,0.3728813559322034,1,vehicle_density,RandomForest,base,42,test,0.08440685272216797,0.018526315689086914,{},0.0
1.0,1.0,1.0,1.0,1.0,1.0,1,vehicle_density,RandomForest,base,7,train,0.08811688423156738,0.016024112701416016,{},1.0
0.15853658536585366,0.1627108914844764,0.36777777777777776,0.21217948717948718,0.15873015873015872,0.2916666666666667,1,vehicle_density,RandomForest,base,7,test,0.08811688423156738,0.016024112701416016,{},0.03773584905660377
1.0,1.0,1.0,1.0,1.0,1.0,1,vehicle_density,RandomForest,base,123,train,0.08212590217590332,0.017061948776245117,{},1.0
0.24390243902439024,0.23597113350752766,0.3494185553009082,0.3732905982905983,0.16666666666666666,0.45614035087719296,1,vehicle_density,RandomForest,base,123,test,0.08212590217590332,0.017061948776245117,{},0.0851063829787234
1.0,1.0,1.0,1.0,1.0,1.0,1,vehicle_density,XGBoost,base,42,train,7.679755926132202,0.003003835678100586,{},1.0
0.2804878048780488,0.2555050505050505,0.4049382716049383,0.29786324786324786,0.48484848484848486,0.24,1,vehicle_density,XGBoost,base,42,test,7.679755926132202,0.003003835678100586,{},0.041666666666666664
1.0,1.0,1.0,1.0,1.0,1.0,1,vehicle_density,XGBoost,base,7,train,7.5826122760772705,0.0029997825622558594,{},1.0
0.2804878048780488,0.2555050505050505,0.4049382716049383,0.29786324786324786,0.48484848484848486,0.24,1,vehicle_density,XGBoost,base,7,test,7.5826122760772705,0.0029997825622558594,{},0.041666666666666664
1.0,1.0,1.0,1.0,1.0,1.0,1,vehicle_density,XGBoost,base,123,train,7.824458599090576,0.0029993057250976562,{},1.0
0.2804878048780488,0.2555050505050505,0.4049382716049383,0.29786324786324786,0.48484848484848486,0.24,1,vehicle_density,XGBoost,base,123,test,7.824458599090576,0.0029993057250976562,{},0.041666666666666664
1.0,1.0,1.0,1.0,1.0,1.0,1,vehicle_density,MLP,base,42,train,0.797832727432251,0.0004999637603759766,{},1.0
0.2804878048780488,0.2418745275888133,0.3328502415458937,0.5004273504273504,0.08888888888888889,0.5142857142857142,1,vehicle_density,MLP,base,42,test,0.797832727432251,0.0004999637603759766,{},0.12244897959183673
1.0,1.0,1.0,1.0,1.0,1.0,1,vehicle_density,MLP,base,7,train,0.6230850219726562,0.0010001659393310547,{},1.0
0.2804878048780488,0.2383838383838384,0.27564102564102566,0.5,0.0,0.6060606060606061,1,vehicle_density,MLP,base,7,test,0.6230850219726562,0.0010001659393310547,{},0.10909090909090909
1.0,1.0,1.0,1.0,1.0,1.0,1,vehicle_density,MLP,base,123,train,0.6064503192901611,0.0009996891021728516,{},1.0
0.32926829268292684,0.27879499217527387,0.33444273766854415,0.5337606837606838,0.08333333333333333,0.6197183098591549,1,vehicle_density,MLP,base,123,test,0.6064503192901611,0.0009996891021728516,{},0.13333333333333333
1.0,1.0,1.0,1.0,1.0,1.0,1,vehicle_density,LogisticRegression,tuned,42,train,0.5261080265045166,0.0009996891021728516,"{""C"": 0.1}",1.0
0.2073170731707317,0.1986235233692861,0.2872107129525942,0.3478632478632478,0.10909090909090909,0.4067796610169492,1,vehicle_density,LogisticRegression,tuned,42,test,0.5261080265045166,0.0009996891021728516,"{""C"": 0.1}",0.08
1.0,1.0,1.0,1.0,1.0,1.0,1,vehicle_density,LogisticRegression,tuned,7,train,0.5346157550811768,0.0004990100860595703,"{""C"": 0.1}",1.0
0.2073170731707317,0.1986235233692861,0.2872107129525942,0.3478632478632478,0.10909090909090909,0.4067796610169492,1,vehicle_density,LogisticRegression,tuned,7,test,0.5346157550811768,0.0004990100860595703,"{""C"": 0.1}",0.08
1.0,1.0,1.0,1.0,1.0,1.0,1,vehicle_density,LogisticRegression,tuned,123,train,0.5323746204376221,0.0004987716674804688,"{""C"": 0.1}",1.0
0.2073170731707317,0.1986235233692861,0.2872107129525942,0.3478632478632478,0.10909090909090909,0.4067796610169492,1,vehicle_density,LogisticRegression,tuned,123,test,0.5323746204376221,0.0004987716674804688,"{""C"": 0.1}",0.08
1.0,1.0,1.0,1.0,1.0,1.0,1,vehicle_density,SVM_RBF,tuned,42,train,0.38300037384033203,0.05057883262634277,"{""C"": 10.0, ""gamma"": ""scale""}",1.0
0.25609756097560976,0.22897937599153886,0.3026634382566586,0.48333333333333334,0.0,0.5901639344262295,1,vehicle_density,SVM_RBF,tuned,42,test,0.38300037384033203,0.05057883262634277,"{""C"": 10.0, ""gamma"": ""scale""}",0.0967741935483871
1.0,1.0,1.0,1.0,1.0,1.0,1,vehicle_density,SVM_RBF,tuned,7,train,0.40375804901123047,0.048552751541137695,"{""C"": 10.0, ""gamma"": ""scale""}",1.0
0.25609756097560976,0.22897937599153886,0.3026634382566586,0.48333333333333334,0.0,0.5901639344262295,1,vehicle_density,SVM_RBF,tuned,7,test,0.40375804901123047,0.048552751541137695,"{""C"": 10.0, ""gamma"": ""scale""}",0.0967741935483871
1.0,1.0,1.0,1.0,1.0,1.0,1,vehicle_density,SVM_RBF,tuned,123,train,0.4056265354156494,0.05108165740966797,"{""C"": 10.0, ""gamma"": ""scale""}",1.0
0.25609756097560976,0.22897937599153886,0.3026634382566586,0.48333333333333334,0.0,0.5901639344262295,1,vehicle_density,SVM_RBF,tuned,123,test,0.4056265354156494,0.05108165740966797,"{""C"": 10.0, ""gamma"": ""scale""}",0.0967741935483871
1.0,1.0,1.0,1.0,1.0,1.0,1,vehicle_density,RandomForest,tuned,42,train,1.286179780960083,0.03856539726257324,"{""max_depth"": null, ""n_estimators"": 500}",1.0
0.13414634146341464,0.12801932367149757,0.29058022081277896,0.1957264957264957,0.16666666666666666,0.17391304347826086,1,vehicle_density,RandomForest,tuned,42,test,1.286179780960083,0.03856539726257324,"{""max_depth"": null, ""n_estimators"": 500}",0.043478260869565216
1.0,1.0,1.0,1.0,1.0,1.0,1,vehicle_density,RandomForest,tuned,7,train,1.0555870532989502,0.030553817749023438,"{""max_depth"": null, ""n_estimators"": 200}",1.0
0.12195121951219512,0.11679454390451834,0.2911877394636015,0.0846153846153846,0.17647058823529413,0.17391304347826086,1,vehicle_density,RandomForest,tuned,7,test,1.0555870532989502,0.030553817749023438,"{""max_depth"": null, ""n_estimators"": 200}",0.0
1.0,1.0,1.0,1.0,1.0,1.0,1,vehicle_density,RandomForest,tuned,123,train,1.2842326164245605,0.037622690200805664,"{""max_depth"": null, ""n_estimators"": 500}",1.0
0.15853658536585366,0.1564573268921095,0.2968253968253968,0.21217948717948718,0.14492753623188406,0.28,1,vehicle_density,RandomForest,tuned,123,test,1.2842326164245605,0.037622690200805664,"{""max_depth"": null, ""n_estimators"": 500}",0.044444444444444446
1.0,1.0,1.0,1.0,1.0,1.0,1,vehicle_density,XGBoost,tuned,42,train,116.13207745552063,0.0035092830657958984,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}",1.0
0.24390243902439024,0.21973180076628354,0.29295962629295963,0.2717948717948718,0.3333333333333333,0.27586206896551724,1,vehicle_density,XGBoost,tuned,42,test,116.13207745552063,0.0035092830657958984,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 500}",0.05
1.0,1.0,1.0,1.0,1.0,1.0,1,vehicle_density,XGBoost,tuned,7,train,111.16241455078125,0.004010438919067383,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500}",1.0
0.25609756097560976,0.23191733639494835,0.376984126984127,0.17777777777777778,0.3880597014925373,0.3076923076923077,1,vehicle_density,XGBoost,tuned,7,test,111.16241455078125,0.004010438919067383,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500}",0.0
1.0,1.0,1.0,1.0,1.0,1.0,1,vehicle_density,XGBoost,tuned,123,train,110.21531176567078,0.0035076141357421875,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500}",1.0
0.25609756097560976,0.23191733639494835,0.376984126984127,0.17777777777777778,0.3880597014925373,0.3076923076923077,1,vehicle_density,XGBoost,tuned,123,test,110.21531176567078,0.0035076141357421875,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 500}",0.0
0.984472049689441,0.9829062523534553,0.9834213192555857,0.982491134751773,0.9789473684210527,0.9735449735449735,1,vehicle_density,MLP,tuned,42,train,2.1407101154327393,0.0015001296997070312,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128]}",0.9962264150943396
0.0975609756097561,0.09971509971509972,0.3466666666666667,0.375,0.0,0.2222222222222222,1,vehicle_density,MLP,tuned,42,test,2.1407101154327393,0.0015001296997070312,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128]}",0.07692307692307693
0.9006211180124224,0.8901879609103943,0.8902955568604423,0.8904738878143134,0.8571428571428571,0.8324324324324325,1,vehicle_density,MLP,tuned,7,train,1.6548306941986084,0.0019991397857666016,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128]}",0.9809885931558935
0.23170731707317074,0.23136807777655177,0.3598692810457516,0.46880341880341875,0.37037037037037035,0.21052631578947367,1,vehicle_density,MLP,tuned,7,test,1.6548306941986084,0.0019991397857666016,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128]}",0.11320754716981132
0.9254658385093167,0.9187400318979266,0.9189165592091125,0.9186949280034385,0.9052631578947369,0.8736842105263158,1,vehicle_density,MLP,tuned,123,train,1.6648163795471191,0.0020105838775634766,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128]}",0.9772727272727273
0.17073170731707318,0.1729622851854189,0.3421363582653905,0.4254273504273504,0.08695652173913043,0.33962264150943394,1,vehicle_density,MLP,tuned,123,test,1.6648163795471191,0.0020105838775634766,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128]}",0.09230769230769231
1.0,1.0,1.0,1.0,1.0,1.0,1,vru_present,LogisticRegression,base,42,train,0.043538808822631836,0.0004999637603759766,{},
0.4024390243902439,0.360496578067802,0.4628681177976952,0.481875,0.19672131147540983,0.5242718446601942,1,vru_present,LogisticRegression,base,42,test,0.043538808822631836,0.0004999637603759766,{},
1.0,1.0,1.0,1.0,1.0,1.0,1,vru_present,LogisticRegression,base,7,train,0.039546966552734375,0.000499725341796875,{},
0.4024390243902439,0.360496578067802,0.4628681177976952,0.481875,0.19672131147540983,0.5242718446601942,1,vru_present,LogisticRegression,base,7,test,0.039546966552734375,0.000499725341796875,{},
1.0,1.0,1.0,1.0,1.0,1.0,1,vru_present,LogisticRegression,base,123,train,0.04048514366149902,0.0005033016204833984,{},
0.4024390243902439,0.360496578067802,0.4628681177976952,0.481875,0.19672131147540983,0.5242718446601942,1,vru_present,LogisticRegression,base,123,test,0.04048514366149902,0.0005033016204833984,{},
0.984472049689441,0.9826244617360429,0.9884259259259259,0.9774774774774775,0.9769585253456221,0.9882903981264637,1,vru_present,SVM_RBF,base,42,train,0.07194828987121582,0.05549430847167969,{},
0.3902439024390244,0.2807017543859649,0.1951219512195122,0.5,0.0,0.5614035087719298,1,vru_present,SVM_RBF,base,42,test,0.07194828987121582,0.05549430847167969,{},
0.984472049689441,0.9826244617360429,0.9884259259259259,0.9774774774774775,0.9769585253456221,0.9882903981264637,1,vru_present,SVM_RBF,base,7,train,0.07257699966430664,0.05391335487365723,{},
0.3902439024390244,0.2807017543859649,0.1951219512195122,0.5,0.0,0.5614035087719298,1,vru_present,SVM_RBF,base,7,test,0.07257699966430664,0.05391335487365723,{},
0.984472049689441,0.9826244617360429,0.9884259259259259,0.9774774774774775,0.9769585253456221,0.9882903981264637,1,vru_present,SVM_RBF,base,123,train,0.07008504867553711,0.05240154266357422,{},
0.3902439024390244,0.2807017543859649,0.1951219512195122,0.5,0.0,0.5614035087719298,1,vru_present,SVM_RBF,base,123,test,0.07008504867553711,0.05240154266357422,{},
1.0,1.0,1.0,1.0,1.0,1.0,1,vru_present,RandomForest,base,42,train,0.0938408374786377,0.017012596130371094,{},
0.36585365853658536,0.26785714285714285,0.1875,0.46875,0.0,0.5357142857142857,1,vru_present,RandomForest,base,42,test,0.0938408374786377,0.017012596130371094,{},
1.0,1.0,1.0,1.0,1.0,1.0,1,vru_present,RandomForest,base,7,train,0.08564043045043945,0.016525983810424805,{},
0.35365853658536583,0.27506255212677233,0.28181818181818186,0.4475,0.03636363636363636,0.5137614678899083,1,vru_present,RandomForest,base,7,test,0.08564043045043945,0.016525983810424805,{},
1.0,1.0,1.0,1.0,1.0,1.0,1,vru_present,RandomForest,base,123,train,0.09112286567687988,0.01702260971069336,{},
0.3902439024390244,0.2807017543859649,0.1951219512195122,0.5,0.0,0.5614035087719298,1,vru_present,RandomForest,base,123,test,0.09112286567687988,0.01702260971069336,{},
1.0,1.0,1.0,1.0,1.0,1.0,1,vru_present,XGBoost,base,42,train,2.6323068141937256,0.0030050277709960938,{},
0.35365853658536583,0.32463092463092463,0.3716417910447761,0.419375,0.18461538461538463,0.46464646464646464,1,vru_present,XGBoost,base,42,test,2.6323068141937256,0.0030050277709960938,{},
1.0,1.0,1.0,1.0,1.0,1.0,1,vru_present,XGBoost,base,7,train,2.5570499897003174,0.0030002593994140625,{},
0.35365853658536583,0.32463092463092463,0.3716417910447761,0.419375,0.18461538461538463,0.46464646464646464,1,vru_present,XGBoost,base,7,test,2.5570499897003174,0.0030002593994140625,{},
1.0,1.0,1.0,1.0,1.0,1.0,1,vru_present,XGBoost,base,123,train,2.60014271736145,0.0030059814453125,{},
0.35365853658536583,0.32463092463092463,0.3716417910447761,0.419375,0.18461538461538463,0.46464646464646464,1,vru_present,XGBoost,base,123,test,2.60014271736145,0.0030059814453125,{},
1.0,1.0,1.0,1.0,1.0,1.0,1,vru_present,MLP,base,42,train,1.4091012477874756,0.0009999275207519531,{},
0.4634146341463415,0.40343915343915343,0.7105263157894737,0.56,0.21428571428571427,0.5925925925925926,1,vru_present,MLP,base,42,test,1.4091012477874756,0.0009999275207519531,{},
1.0,1.0,1.0,1.0,1.0,1.0,1,vru_present,MLP,base,7,train,0.9077515602111816,0.0015032291412353516,{},
0.32926829268292684,0.32916852595567453,0.346932321315623,0.34875,0.32098765432098764,0.3373493975903614,1,vru_present,MLP,base,7,test,0.9077515602111816,0.0015032291412353516,{},
1.0,1.0,1.0,1.0,1.0,1.0,1,vru_present,MLP,base,123,train,1.0715124607086182,0.0015006065368652344,{},
0.32926829268292684,0.3210898690350745,0.34819454679439943,0.37124999999999997,0.2465753424657534,0.3956043956043956,1,vru_present,MLP,base,123,test,1.0715124607086182,0.0015006065368652344,{},
1.0,1.0,1.0,1.0,1.0,1.0,1,vru_present,LogisticRegression,tuned,42,train,0.22691917419433594,0.000499725341796875,"{""C"": 0.1}",
0.4268292682926829,0.36809313002131494,0.5571428571428572,0.51875,0.17543859649122806,0.5607476635514018,1,vru_present,LogisticRegression,tuned,42,test,0.22691917419433594,0.000499725341796875,"{""C"": 0.1}",
1.0,1.0,1.0,1.0,1.0,1.0,1,vru_present,LogisticRegression,tuned,7,train,0.23000383377075195,0.0009996891021728516,"{""C"": 0.1}",
0.4268292682926829,0.36809313002131494,0.5571428571428572,0.51875,0.17543859649122806,0.5607476635514018,1,vru_present,LogisticRegression,tuned,7,test,0.23000383377075195,0.0009996891021728516,"{""C"": 0.1}",
1.0,1.0,1.0,1.0,1.0,1.0,1,vru_present,LogisticRegression,tuned,123,train,0.23771142959594727,0.001003265380859375,"{""C"": 0.1}",
0.4268292682926829,0.36809313002131494,0.5571428571428572,0.51875,0.17543859649122806,0.5607476635514018,1,vru_present,LogisticRegression,tuned,123,test,0.23771142959594727,0.001003265380859375,"{""C"": 0.1}",
1.0,1.0,1.0,1.0,1.0,1.0,1,vru_present,SVM_RBF,tuned,42,train,0.3425636291503906,0.0555877685546875,"{""C"": 10.0, ""gamma"": ""scale""}",
0.3902439024390244,0.2807017543859649,0.1951219512195122,0.5,0.0,0.5614035087719298,1,vru_present,SVM_RBF,tuned,42,test,0.3425636291503906,0.0555877685546875,"{""C"": 10.0, ""gamma"": ""scale""}",
1.0,1.0,1.0,1.0,1.0,1.0,1,vru_present,SVM_RBF,tuned,7,train,0.3422245979309082,0.05405759811401367,"{""C"": 10.0, ""gamma"": ""scale""}",
0.3902439024390244,0.2807017543859649,0.1951219512195122,0.5,0.0,0.5614035087719298,1,vru_present,SVM_RBF,tuned,7,test,0.3422245979309082,0.05405759811401367,"{""C"": 10.0, ""gamma"": ""scale""}",
1.0,1.0,1.0,1.0,1.0,1.0,1,vru_present,SVM_RBF,tuned,123,train,0.35514307022094727,0.0575718879699707,"{""C"": 10.0, ""gamma"": ""scale""}",
0.3902439024390244,0.2807017543859649,0.1951219512195122,0.5,0.0,0.5614035087719298,1,vru_present,SVM_RBF,tuned,123,test,0.35514307022094727,0.0575718879699707,"{""C"": 10.0, ""gamma"": ""scale""}",
1.0,1.0,1.0,1.0,1.0,1.0,1,vru_present,RandomForest,tuned,42,train,1.2656455039978027,0.037557125091552734,"{""max_depth"": null, ""n_estimators"": 500}",
0.3902439024390244,0.2807017543859649,0.1951219512195122,0.5,0.0,0.5614035087719298,1,vru_present,RandomForest,tuned,42,test,1.2656455039978027,0.037557125091552734,"{""max_depth"": null, ""n_estimators"": 500}",
1.0,1.0,1.0,1.0,1.0,1.0,1,vru_present,RandomForest,tuned,7,train,1.244791030883789,0.03904294967651367,"{""max_depth"": null, ""n_estimators"": 500}",
0.3902439024390244,0.2807017543859649,0.1951219512195122,0.5,0.0,0.5614035087719298,1,vru_present,RandomForest,tuned,7,test,1.244791030883789,0.03904294967651367,"{""max_depth"": null, ""n_estimators"": 500}",
1.0,1.0,1.0,1.0,1.0,1.0,1,vru_present,RandomForest,tuned,123,train,1.114898920059204,0.02857685089111328,"{""max_depth"": null, ""n_estimators"": 200}",
0.3902439024390244,0.2807017543859649,0.1951219512195122,0.5,0.0,0.5614035087719298,1,vru_present,RandomForest,tuned,123,test,1.114898920059204,0.02857685089111328,"{""max_depth"": null, ""n_estimators"": 200}",
1.0,1.0,1.0,1.0,1.0,1.0,1,vru_present,XGBoost,tuned,42,train,31.106716632843018,0.0025038719177246094,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200}",
0.32926829268292684,0.3060470841667949,0.3380090497737557,0.388125,0.1791044776119403,0.4329896907216495,1,vru_present,XGBoost,tuned,42,test,31.106716632843018,0.0025038719177246094,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200}",
1.0,1.0,1.0,1.0,1.0,1.0,1,vru_present,XGBoost,tuned,7,train,31.745185136795044,0.0029993057250976562,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200}",
0.32926829268292684,0.3060470841667949,0.3380090497737557,0.388125,0.1791044776119403,0.4329896907216495,1,vru_present,XGBoost,tuned,7,test,31.745185136795044,0.0029993057250976562,"{""learning_rate"": 0.1, ""max_depth"": 6, ""n_estimators"": 200}",
1.0,1.0,1.0,1.0,1.0,1.0,1,vru_present,XGBoost,tuned,123,train,31.34383797645569,0.0025076866149902344,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}",
0.25609756097560976,0.2551005212211467,0.2683799609629148,0.27749999999999997,0.22784810126582278,0.2823529411764706,1,vru_present,XGBoost,tuned,123,test,31.34383797645569,0.0025076866149902344,"{""learning_rate"": 0.1, ""max_depth"": 4, ""n_estimators"": 200}",
0.9875776397515528,0.9862516544980999,0.9862516544980999,0.9862516544980999,0.9819819819819819,0.990521327014218,1,vru_present,MLP,tuned,42,train,1.6479997634887695,0.002500295639038086,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128]}",
0.24390243902439024,0.22735562310030394,0.23444976076555024,0.2225,0.3404255319148936,0.11428571428571428,1,vru_present,MLP,tuned,42,test,1.6479997634887695,0.002500295639038086,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [128]}",
